20250616024911,192.168.0.134,5114,192.168.0.124,40759,3,0.0-1.0,379260,3034080,0.113,0,258,0.000,0
20250616024912,192.168.0.134,5114,192.168.0.124,40759,3,1.0-2.0,373380,2987040,1.221,0,254,0.000,0
20250616024913,192.168.0.134,5114,192.168.0.124,40759,3,2.0-3.0,382200,3057600,0.071,0,260,0.000,0
20250616024914,192.168.0.134,5114,192.168.0.124,40759,3,3.0-4.0,377790,3022320,0.058,0,257,0.000,0
20250616024915,192.168.0.134,5114,192.168.0.124,40759,3,4.0-5.0,377790,3022320,0.064,0,257,0.000,0
20250616024916,192.168.0.134,5114,192.168.0.124,40759,3,5.0-6.0,377790,3022320,0.078,0,257,0.000,0
20250616024917,192.168.0.134,5114,192.168.0.124,40759,3,6.0-7.0,377790,3022320,0.061,0,257,0.000,0
20250616024918,192.168.0.134,5114,192.168.0.124,40759,3,7.0-8.0,377790,3022320,0.076,0,257,0.000,0
20250616024919,192.168.0.134,5114,192.168.0.124,40759,3,8.0-9.0,377790,3022320,0.111,0,257,0.000,0
20250616024920,192.168.0.134,5114,192.168.0.124,40759,3,9.0-10.0,377790,3022320,0.083,0,257,0.000,0
20250616024921,192.168.0.134,5114,192.168.0.124,40759,3,10.0-11.0,377790,3022320,0.089,0,257,0.000,0
20250616024922,192.168.0.134,5114,192.168.0.124,40759,3,11.0-12.0,377790,3022320,0.080,0,257,0.000,0
20250616024923,192.168.0.134,5114,192.168.0.124,40759,3,12.0-13.0,379260,3034080,0.071,0,258,0.000,0
20250616024924,192.168.0.134,5114,192.168.0.124,40759,3,13.0-14.0,377790,3022320,0.087,0,257,0.000,0
20250616024925,192.168.0.134,5114,192.168.0.124,40759,3,14.0-15.0,377790,3022320,0.090,0,257,0.000,0
20250616024926,192.168.0.134,5114,192.168.0.124,40759,3,15.0-16.0,377790,3022320,0.066,0,257,0.000,0
20250616024927,192.168.0.134,5114,192.168.0.124,40759,3,16.0-17.0,377790,3022320,0.069,0,257,0.000,0
20250616024928,192.168.0.134,5114,192.168.0.124,40759,3,17.0-18.0,377790,3022320,0.086,0,257,0.000,0
20250616024929,192.168.0.134,5114,192.168.0.124,40759,3,18.0-19.0,377790,3022320,0.084,0,257,0.000,0
20250616024930,192.168.0.134,5114,192.168.0.124,40759,3,19.0-20.0,377790,3022320,0.075,0,257,0.000,1
20250616024931,192.168.0.134,5114,192.168.0.124,40759,3,20.0-21.0,377790,3022320,0.066,0,257,0.000,0
20250616024932,192.168.0.134,5114,192.168.0.124,40759,3,21.0-22.0,377790,3022320,0.070,0,257,0.000,0
20250616024933,192.168.0.134,5114,192.168.0.124,40759,3,22.0-23.0,377790,3022320,0.081,0,257,0.000,0
20250616024934,192.168.0.134,5114,192.168.0.124,40759,3,23.0-24.0,377790,3022320,0.074,0,257,0.000,0
20250616024935,192.168.0.134,5114,192.168.0.124,40759,3,24.0-25.0,377790,3022320,0.078,0,257,0.000,0
20250616024936,192.168.0.134,5114,192.168.0.124,40759,3,25.0-26.0,377790,3022320,0.086,0,257,0.000,0
20250616024937,192.168.0.134,5114,192.168.0.124,40759,3,26.0-27.0,377790,3022320,0.067,0,257,0.000,0
20250616024938,192.168.0.134,5114,192.168.0.124,40759,3,27.0-28.0,377790,3022320,0.060,0,257,0.000,0
20250616024939,192.168.0.134,5114,192.168.0.124,40759,3,28.0-29.0,377790,3022320,0.087,0,257,0.000,2
20250616024940,192.168.0.134,5114,192.168.0.124,40759,3,29.0-30.0,373380,2987040,0.858,0,254,0.000,0
20250616024941,192.168.0.134,5114,192.168.0.124,40759,3,0.0-31.0,11714430,3023096,0.096,0,7969,0.000,3
20250616024944,192.168.0.134,5114,192.168.0.124,39359,4,0.0-1.0,538020,4304160,0.146,0,366,0.000,0
20250616024945,192.168.0.134,5114,192.168.0.124,39359,4,1.0-2.0,538020,4304160,0.114,0,366,0.000,0
20250616024946,192.168.0.134,5114,192.168.0.124,39359,4,2.0-3.0,536550,4292400,0.093,0,365,0.000,0
20250616024947,192.168.0.134,5114,192.168.0.124,39359,4,3.0-4.0,538020,4304160,0.084,0,366,0.000,0
20250616024948,192.168.0.134,5114,192.168.0.124,39359,4,4.0-5.0,538020,4304160,0.148,0,366,0.000,0
20250616024949,192.168.0.134,5114,192.168.0.124,39359,4,5.0-6.0,536550,4292400,0.166,0,365,0.000,0
20250616024950,192.168.0.134,5114,192.168.0.124,39359,4,6.0-7.0,538020,4304160,0.117,0,366,0.000,0
20250616024951,192.168.0.134,5114,192.168.0.124,39359,4,7.0-8.0,538020,4304160,0.135,0,366,0.000,0
20250616024952,192.168.0.134,5114,192.168.0.124,39359,4,8.0-9.0,536550,4292400,0.116,0,365,0.000,0
20250616024953,192.168.0.134,5114,192.168.0.124,39359,4,9.0-10.0,538020,4304160,0.094,0,366,0.000,0
20250616024954,192.168.0.134,5114,192.168.0.124,39359,4,10.0-11.0,538020,4304160,0.104,0,366,0.000,0
20250616024955,192.168.0.134,5114,192.168.0.124,39359,4,11.0-12.0,536550,4292400,0.778,0,365,0.000,2
20250616024956,192.168.0.134,5114,192.168.0.124,39359,4,12.0-13.0,538020,4304160,0.115,0,366,0.000,0
20250616024957,192.168.0.134,5114,192.168.0.124,39359,4,13.0-14.0,538020,4304160,0.127,0,366,0.000,0
20250616024958,192.168.0.134,5114,192.168.0.124,39359,4,14.0-15.0,536550,4292400,0.127,0,365,0.000,0
20250616024959,192.168.0.134,5114,192.168.0.124,39359,4,15.0-16.0,538020,4304160,0.106,0,366,0.000,0
20250616025000,192.168.0.134,5114,192.168.0.124,39359,4,16.0-17.0,538020,4304160,0.099,0,366,0.000,0
20250616025001,192.168.0.134,5114,192.168.0.124,39359,4,17.0-18.0,536550,4292400,0.137,0,365,0.000,0
20250616025002,192.168.0.134,5114,192.168.0.124,39359,4,18.0-19.0,538020,4304160,0.072,0,366,0.000,0
20250616025003,192.168.0.134,5114,192.168.0.124,39359,4,19.0-20.0,536550,4292400,0.099,0,365,0.000,0
